seed,rate,policy,dataset_size,benchmark,cache0_hits,cache0_misses,cache0_writebacks,clock_cycles,cache0_ID,cache1_hits,cache1_misses,cache1_writebacks,cache1_expired_leases,cache1_multi_expired,cache1_default_renewals,cache1_default_misses,cache1_random_evicts,cache1_ID
5,128,SHEL,small,lu,5862837,7,0,7402047,4,1692572,42448,995,30337,23656,238,90,12111,8
5,128,SHEL,small,ludcmp,5458470,13,0,7074845,4,1158382,44596,1084,31303,25822,243,110,13293,8
5,128,SHEL,small,mvt,290196,5,0,402198,4,83512,3128,139,2855,2595,0,0,273,8
5,128,SHEL,small,nussinov,16076574,15,0,22998431,4,2846145,166068,2130,60195,47042,2,1,105873,8
5,128,SHEL,small,seidel-2d,9643209,8,0,11076359,4,2280853,31948,31567,31212,27282,1,0,736,8
5,128,SHEL,small,symm,2386248,7,0,3388779,4,847466,21336,10135,11985,5633,2,0,9351,8
5,128,SHEL,small,syr2k,3573954,6,0,6314386,4,1101969,70913,2395,16114,10719,2,0,54799,8
5,128,SHEL,small,syrk,2397877,4,0,2741573,4,774484,9598,590,4956,3353,2,0,4642,8
5,128,SHEL,small,trisolv,73319,4,0,89558,4,21452,448,8,448,448,242,5,0,8
5,128,SHEL,small,trmm,1488447,6,0,1871371,4,423753,10648,377,4747,2136,1,0,5901,8
5,128,PRL,small,2mm,3195740,8,0,3754352,4,892757,15645,455,15072,14009,2,2,573,8
5,128,PRL,small,3mm,5483911,11,0,6545875,4,1598588,29712,644,29457,29095,0,0,255,8
5,128,PRL,small,adi,9656304,15,0,13862315,4,2603874,110538,72658,61684,49522,12,0,48854,8
5,128,PRL,small,atax,304227,7,0,334408,4,99981,831,35,831,831,240,14,0,8
5,128,PRL,small,bicg,246306,5,0,291335,4,114473,839,26,839,839,240,14,0,8
5,128,PRL,small,cholesky,2966629,8,0,3550973,4,862150,16310,632,16310,16288,240,0,0,8
5,128,PRL,small,correlation,3782328,16,0,12538343,4,788900,245907,4602,177028,83597,247,94,68879,8
5,128,PRL,small,covariance,3755750,10,0,12125375,4,786558,235324,4356,192176,113646,82,6,43148,8
5,128,PRL,small,deriche,2074963,19,0,6444855,4,286088,107144,50552,81849,64953,16,4,25295,8
5,128,PRL,small,doitgen,4775638,9,0,4809625,4,1394072,930,926,930,930,2,1,0,8
5,128,PRL,small,durbin,172786,22,0,174148,4,50013,15,0,0,0,142,2,0,8
5,128,PRL,small,fdtd-2d,8164867,8,0,10938251,4,2564531,74111,35767,65919,56902,2,0,8192,8
5,128,PRL,small,floyd-warshall,88099073,5,0,100493351,4,17508397,346744,320989,345148,324307,0,0,1596,8
5,128,PRL,small,gemm,4104433,6,0,4670058,4,1336688,15714,373,15714,15714,2,1,0,8
5,128,PRL,small,gemver,537492,11,0,674974,4,169646,3756,1048,2758,1990,242,93,998,8
5,128,PRL,small,gesummv,139151,4,0,181506,4,64230,932,21,932,932,272,5,0,8
5,128,PRL,small,gramschmidt,4839793,14,0,5943275,4,1320251,26149,17277,8132,4801,80,80,18017,8
5,128,PRL,small,heat-3d,13753576,11,0,16258178,4,3663381,69101,33029,66903,61343,2,0,2198,8
5,128,PRL,small,jacobi-1d,2173065,133,0,2206484,4,311677,3,0,0,0,160,2,0,8
5,128,PRL,small,jacobi-2d,12453890,9,0,15177056,4,3641461,75660,39532,71384,62226,1,0,4276,8
5,128,PRL,small,lu,5859951,6,0,7181912,4,1697928,37092,951,32958,28404,238,100,4134,8
5,128,PRL,small,ludcmp,5455574,10,0,6839741,4,1163980,38760,1018,34723,29840,243,164,4037,8
5,128,PRL,small,mvt,290175,4,0,448937,4,82212,4428,118,4428,4428,0,0,0,8
5,128,PRL,small,nussinov,16076574,15,0,22955724,4,2847283,164930,1942,76966,58586,2,1,87964,8
5,128,PRL,small,seidel-2d,9643209,8,0,11066365,4,2281106,31695,31402,31695,31695,1,0,0,8
5,128,PRL,small,symm,2386248,7,0,3235267,4,851832,16970,8366,15832,8658,2,0,1138,8
5,128,PRL,small,syr2k,3573954,6,0,6824007,4,1086975,85907,577,85283,83869,2,0,624,8
5,128,PRL,small,syrk,2397877,4,0,2641600,4,777257,6825,434,6807,6722,2,0,18,8
5,128,PRL,small,trisolv,73319,4,0,89532,4,21452,448,8,448,448,242,5,0,8
5,128,PRL,small,trmm,1488447,6,0,1759502,4,426865,7536,343,6726,5116,1,0,810,8
5,256,SHEL,small,2mm,3195761,9,0,3701251,4,894251,14151,454,12857,10633,2,2,1294,8
5,256,SHEL,small,3mm,5483943,12,0,6458795,4,1601034,27266,666,24858,19420,0,0,2408,8
5,256,SHEL,small,adi,9657653,16,0,13622211,4,2610316,104376,68141,64888,49460,212,79,39488,8
5,256,SHEL,small,atax,304227,7,0,334165,4,99987,825,29,825,825,124,7,0,8
5,256,SHEL,small,bicg,246306,5,0,291177,4,114477,835,23,835,835,116,7,0,8
5,256,SHEL,small,cholesky,2966629,8,0,3555455,4,862154,16306,661,14410,8510,359,108,1896,8
5,256,SHEL,small,correlation,3782373,15,0,13074532,4,773700,261107,4829,157353,61398,327,89,103754,8
5,256,SHEL,small,covariance,3755783,10,0,13252383,4,754920,266962,4871,150677,55490,2,1,116285,8
5,256,SHEL,small,deriche,2075032,20,0,5358375,4,307841,85395,27596,84509,79113,20,10,886,8
5,256,SHEL,small,doitgen,4775638,9,0,4809587,4,1394072,930,926,930,930,2,1,0,8
5,256,SHEL,small,durbin,172786,22,0,174147,4,50013,15,0,0,0,1741,2,0,8
5,256,SHEL,small,fdtd-2d,8174705,14,0,10892767,4,2576092,70880,35615,70199,67026,372,39,681,8
5,256,SHEL,small,floyd-warshall,88099498,5,0,100551664,4,17506426,349140,321987,340193,184756,0,0,8947,8
5,256,SHEL,small,gemm,4104433,6,0,4639817,4,1337508,14894,381,14887,14866,2,1,7,8
5,256,SHEL,small,gemver,537416,11,0,664038,4,169924,3478,971,2995,2431,362,25,483,8
5,256,SHEL,small,gesummv,139151,4,0,181364,4,64231,931,20,931,931,272,5,0,8
5,256,SHEL,small,gramschmidt,4839793,14,0,5651991,4,1328039,18361,15802,11801,4617,80,80,6560,8
5,256,SHEL,small,heat-3d,13754691,13,0,16225509,4,3664327,68155,33210,65780,55816,2,0,2375,8
5,256,SHEL,small,jacobi-1d,2173065,133,0,2206506,4,311677,3,0,0,0,44,1,0,8
5,256,SHEL,small,jacobi-2d,12454771,8,0,15033344,4,3645186,71935,39737,71166,67057,1,0,769,8
5,256,SHEL,small,lu,5862837,7,0,7466151,4,1690654,44366,1049,29691,23010,357,227,14675,8
5,256,SHEL,small,ludcmp,5458470,13,0,7092983,4,1157931,45047,1254,32089,25810,838,434,12958,8
5,256,SHEL,small,mvt,290196,5,0,383931,4,84034,2606,143,2214,1732,0,0,392,8
5,256,SHEL,small,nussinov,16076574,15,0,23070459,4,2843731,168482,2100,60231,46840,2,1,108251,8
5,256,SHEL,small,seidel-2d,9643209,8,0,11069451,4,2281022,31779,31223,31680,31174,1,0,99,8
5,256,SHEL,small,symm,2386248,7,0,3323353,4,849254,19548,9259,13489,6527,2,0,6059,8
5,256,SHEL,small,syr2k,3573954,6,0,6321770,4,1101598,71284,2313,16284,11388,2,0,55000,8
5,256,SHEL,small,syrk,2397877,4,0,2761109,4,773906,10176,563,4746,2608,2,0,5430,8
5,256,SHEL,small,trisolv,73319,4,0,91888,4,21385,515,15,515,515,361,9,0,8
5,256,SHEL,small,trmm,1488447,6,0,1875907,4,423610,10791,384,4649,1993,1,0,6142,8
5,256,PRL,small,2mm,3195740,8,0,3742743,4,893078,15324,448,15178,14881,2,2,146,8
5,256,PRL,small,3mm,5483911,11,0,6561758,4,1598078,30222,645,29498,28591,0,0,724,8
5,256,PRL,small,adi,9656304,15,0,13645631,4,2609687,104725,70100,63257,50143,12,0,41468,8
5,256,PRL,small,atax,304227,7,0,334129,4,99987,825,29,825,825,124,7,0,8
5,256,PRL,small,bicg,246306,5,0,291189,4,114477,835,23,835,835,116,7,0,8
5,256,PRL,small,cholesky,2966629,8,0,3571503,4,861715,16745,636,16689,15434,359,108,56,8
5,256,PRL,small,correlation,3782328,16,0,12507107,4,789580,245227,4566,176963,83803,327,89,68264,8
5,256,PRL,small,covariance,3755750,10,0,12494050,4,776118,245764,4525,179274,86518,2,1,66490,8
5,256,PRL,small,deriche,2074963,19,0,6395149,4,286752,106480,49568,84422,65153,16,4,22058,8
5,256,PRL,small,doitgen,4775638,9,0,4809578,4,1394072,930,926,930,930,2,1,0,8
5,256,PRL,small,durbin,172786,22,0,174124,4,50013,15,0,0,0,1741,2,0,8
5,256,PRL,small,fdtd-2d,8164867,8,0,10915456,4,2565065,73577,35653,66259,59073,2,0,7318,8
5,256,PRL,small,floyd-warshall,88098805,5,0,100445120,4,17508495,346378,320618,345527,326622,0,0,851,8
5,256,PRL,small,gemm,4104433,6,0,4685725,4,1336219,16183,333,16183,16183,2,1,0,8
5,256,PRL,small,gemver,537492,11,0,697975,4,168966,4436,1009,2445,1802,362,25,1991,8
5,256,PRL,small,gesummv,139151,4,0,181303,4,64231,931,20,931,931,272,5,0,8
5,256,PRL,small,gramschmidt,4839793,14,0,5630457,4,1328646,17754,15545,12046,5154,80,80,5708,8
5,256,PRL,small,heat-3d,13753576,11,0,16283518,4,3662142,70340,33156,65862,56285,2,0,4478,8
5,256,PRL,small,jacobi-1d,2173065,133,0,2206463,4,311677,3,0,0,0,44,1,0,8
5,256,PRL,small,jacobi-2d,12453890,9,0,15127121,4,3642347,74774,39527,72579,66174,1,0,2195,8
5,256,PRL,small,lu,5859951,6,0,7210460,4,1697014,38006,975,32796,27588,357,230,5210,8
5,256,PRL,small,ludcmp,5455574,10,0,6819955,4,1164457,38283,1100,35484,30824,481,174,2799,8
5,256,PRL,small,mvt,290175,4,0,364104,4,84602,2038,138,1793,1106,0,0,245,8
5,256,PRL,small,nussinov,16076574,15,0,22783662,4,2851805,160408,2017,63770,50884,2,1,96638,8
5,256,PRL,small,seidel-2d,9643209,8,0,11066824,4,2281078,31723,31174,31723,31723,1,0,0,8
5,256,PRL,small,symm,2386248,7,0,3221438,4,852297,16505,8195,16481,13395,2,0,24,8
5,256,PRL,small,syr2k,3573954,6,0,6519055,4,1095430,77452,543,75375,71786,2,0,2077,8
5,256,PRL,small,syrk,2397877,4,0,2650530,4,776983,7099,373,6859,6385,2,0,240,8
5,256,PRL,small,trisolv,73319,4,0,91985,4,21385,515,15,515,515,361,9,0,8
5,256,PRL,small,trmm,1488447,6,0,1755144,4,426977,7424,342,6760,5502,1,0,664,8
5,512,SHEL,small,2mm,3195761,9,0,3721426,4,893686,14716,465,12241,9525,2,2,2475,8
5,512,SHEL,small,3mm,5483943,12,0,6604708,4,1596926,31374,693,22853,9946,0,0,8521,8
5,512,SHEL,small,adi,9657653,16,0,13447366,4,2615122,99570,69017,83704,72577,292,119,15866,8
5,512,SHEL,small,atax,304227,7,0,334361,4,99981,831,35,831,831,240,14,0,8
5,512,SHEL,small,bicg,246306,5,0,291584,4,114469,843,29,843,843,240,14,0,8
5,512,SHEL,small,cholesky,2966629,8,0,3589726,4,861182,17278,666,15321,11157,359,92,1957,8
5,512,SHEL,small,correlation,3782373,15,0,12679444,4,784781,250026,4624,172270,77661,487,94,77756,8
5,512,SHEL,small,covariance,3755783,10,0,12984140,4,762514,259368,4796,161731,67148,162,6,97637,8
5,512,SHEL,small,deriche,2075032,20,0,5508195,4,307242,85994,41238,79776,56418,20,10,6218,8
5,512,SHEL,small,doitgen,4775638,9,0,4809624,4,1394071,931,927,931,931,2,1,0,8
5,512,SHEL,small,durbin,172786,22,0,174123,4,50013,15,0,0,0,4203,8,0,8
5,512,SHEL,small,fdtd-2d,8174705,14,0,10890944,4,2576267,70705,35797,68746,61382,332,0,1959,8
5,512,SHEL,small,floyd-warshall,88093089,5,0,100547884,4,17501679,347478,315100,344084,319910,0,0,3394,8
5,512,SHEL,small,gemm,4104433,6,0,4718018,4,1335333,17069,635,11436,4050,2,1,5633,8
5,512,SHEL,small,gemver,537416,11,0,676827,4,169598,3804,1053,3314,2788,602,194,490,8
5,512,SHEL,small,gesummv,139151,4,0,181686,4,64225,937,26,937,937,362,10,0,8
5,512,SHEL,small,gramschmidt,4839793,14,0,5640087,4,1328460,17940,15678,12408,5875,80,80,5532,8
5,512,SHEL,small,heat-3d,13754691,13,0,16233920,4,3664332,68150,33133,66711,60384,2,0,1439,8
5,512,SHEL,small,jacobi-1d,2173065,133,0,2206478,4,311677,3,0,0,0,160,2,0,8
5,512,SHEL,small,jacobi-2d,12454771,8,0,15109160,4,3643059,74062,39668,69853,52994,1,0,4209,8
5,512,SHEL,small,lu,5862837,7,0,7417656,4,1692077,42943,1040,31700,24367,238,143,11243,8
5,512,SHEL,small,ludcmp,5458470,13,0,7181602,4,1155396,47582,1483,30887,23898,957,422,16695,8
5,512,SHEL,small,mvt,290196,5,0,410328,4,83343,3297,191,2591,1836,240,15,706,8
5,512,SHEL,small,nussinov,16076574,15,0,22994758,4,2845895,166318,2100,62490,48443,181,12,103828,8
5,512,SHEL,small,seidel-2d,9643209,8,0,11065822,4,2281178,31623,31122,31618,31434,1,0,5,8
5,512,SHEL,small,symm,2386248,7,0,3409903,4,847137,21665,11198,12577,5740,2,0,9088,8
5,512,SHEL,small,syr2k,3573954,6,0,6296602,4,1102324,70558,2293,16435,10301,2,0,54123,8
5,512,SHEL,small,syrk,2397877,4,0,2784550,4,773285,10797,808,4922,2529,2,0,5875,8
5,512,SHEL,small,trisolv,73319,4,0,95392,4,21287,613,11,613,613,480,73,0,8
5,512,SHEL,small,trmm,1488447,6,0,1900985,4,422906,11495,384,4136,1716,1,0,7359,8
5,512,PRL,small,2mm,3195740,8,0,3752001,4,892816,15586,444,15586,15586,2,2,0,8
5,512,PRL,small,3mm,5483911,11,0,6589698,4,1597295,31005,662,28655,26636,0,0,2350,8
5,512,PRL,small,adi,9656304,15,0,13343898,4,2617561,96851,66514,64705,49832,12,0,32146,8
5,512,PRL,small,atax,304227,7,0,334348,4,99981,831,35,831,831,240,14,0,8
5,512,PRL,small,bicg,246306,5,0,291583,4,114469,843,29,843,843,240,14,0,8
5,512,PRL,small,cholesky,2966629,8,0,3599162,4,860929,17531,652,17214,16081,359,93,317,8
5,512,PRL,small,correlation,3782328,16,0,11690126,4,812526,222281,4124,207594,163041,487,94,14687,8
5,512,PRL,small,covariance,3755750,10,0,11605440,4,801216,220666,4017,216871,201622,162,6,3795,8
5,512,PRL,small,deriche,2074963,19,0,6454333,4,285849,107383,50788,81228,64931,16,4,26155,8
5,512,PRL,small,doitgen,4775638,9,0,4809600,4,1394071,931,927,931,931,2,1,0,8
5,512,PRL,small,durbin,172786,22,0,174125,4,50013,15,0,0,0,4203,8,0,8
5,512,PRL,small,fdtd-2d,8164867,8,0,10912694,4,2565176,73466,35625,66699,59615,2,0,6767,8
5,512,PRL,small,floyd-warshall,88092795,5,0,100525319,4,17501987,346876,314964,345977,338531,0,0,899,8
5,512,PRL,small,gemm,4104433,6,0,4678383,4,1336449,15953,514,12989,7342,2,1,2964,8
5,512,PRL,small,gemver,537492,11,0,655082,4,170197,3205,1050,2783,2073,602,193,422,8
5,512,PRL,small,gesummv,139151,4,0,181620,4,64225,937,26,937,937,362,10,0,8
5,512,PRL,small,gramschmidt,4839793,14,0,5614421,4,1329187,17213,15521,13246,8870,80,80,3967,8
5,512,PRL,small,heat-3d,13753576,11,0,16321936,4,3661722,70760,33135,66596,56892,2,0,4164,8
5,512,PRL,small,jacobi-1d,2173065,133,0,2206490,4,311677,3,0,0,0,160,2,0,8
5,512,PRL,small,jacobi-2d,12453890,9,0,15156491,4,3641460,75661,39314,73819,68178,1,0,1842,8
5,512,PRL,small,lu,5859951,6,0,7226359,4,1696638,38382,976,32718,27343,238,152,5664,8
5,512,PRL,small,ludcmp,5455574,10,0,6912627,4,1161818,40922,1160,35505,30443,957,546,5417,8
5,512,PRL,small,mvt,290175,4,0,488044,4,81123,5517,131,5517,5517,240,13,0,8
5,512,PRL,small,nussinov,16076574,15,0,22822648,4,2850710,161503,2009,64647,50890,181,12,96856,8
5,512,PRL,small,seidel-2d,9643209,8,0,11057202,4,2281217,31584,31035,31584,31584,1,0,0,8
5,512,PRL,small,symm,2386248,7,0,3267039,4,850963,17839,9028,15536,8501,2,0,2303,8
5,512,PRL,small,syr2k,3573954,6,0,6497749,4,1096047,76835,607,74362,70257,2,0,2473,8
5,512,PRL,small,syrk,2397877,4,0,2651209,4,777000,7082,580,6954,6624,2,0,128,8
5,512,PRL,small,trisolv,73319,4,0,95392,4,21287,613,11,613,613,480,73,0,8
5,512,PRL,small,trmm,1488447,6,0,1792712,4,425936,8465,360,6144,3729,1,0,2321,8
3,512,SHEL,small,2mm,3195761,9,0,3750923,4,892852,15550,473,12334,8912,2,2,3216,8
3,512,SHEL,small,3mm,5483943,12,0,6535535,4,1598857,29443,680,24431,14589,0,0,5012,8
3,512,SHEL,small,adi,9657653,16,0,13382894,4,2616842,97850,64919,70161,54989,252,80,27689,8
3,512,SHEL,small,atax,304227,7,0,334352,4,99981,831,35,831,831,240,14,0,8
3,512,SHEL,small,bicg,246306,5,0,291601,4,114469,843,29,843,843,240,14,0,8
3,512,SHEL,small,cholesky,2966629,8,0,3569912,4,861782,16678,668,13941,7984,478,100,2737,8
3,512,SHEL,small,correlation,3782373,15,0,13060980,4,774185,260622,4827,159151,63415,327,89,101471,8
3,512,SHEL,small,covariance,3755783,10,0,12834560,4,766711,255171,4710,168769,74276,162,6,86402,8
3,512,SHEL,small,deriche,2075032,20,0,5457207,4,305721,87515,29548,77517,46978,20,10,9998,8
3,512,SHEL,small,doitgen,4775638,9,0,4809587,4,1394072,930,926,930,930,2,1,0,8
3,512,SHEL,small,durbin,172786,22,0,174123,4,50013,15,0,0,0,4944,8,0,8
3,512,SHEL,small,fdtd-2d,8174705,14,0,10972556,4,2573489,73483,35915,70251,57809,292,0,3232,8
3,512,SHEL,small,floyd-warshall,88099007,5,0,100367283,4,17509973,345102,320005,343089,312770,0,0,2013,8
3,512,SHEL,small,gemm,4104433,6,0,4639826,4,1337513,14889,382,14860,14745,2,1,29,8
3,512,SHEL,small,gemver,537416,11,0,669022,4,169780,3622,968,3203,2784,122,10,419,8
3,512,SHEL,small,gesummv,139151,4,0,181463,4,64230,932,21,932,932,272,5,0,8
3,512,SHEL,small,gramschmidt,4839793,14,0,5681476,4,1327248,19152,16245,11632,4274,80,80,7520,8
3,512,SHEL,small,heat-3d,13754691,13,0,16217229,4,3664488,67994,32700,67601,65827,2,0,393,8
3,512,SHEL,small,jacobi-1d,2173065,133,0,2206506,4,311677,3,0,0,0,160,2,0,8
3,512,SHEL,small,jacobi-2d,12454771,8,0,15040747,4,3644996,72125,38923,71508,68487,1,0,617,8
3,512,SHEL,small,lu,5862837,7,0,7466165,4,1690622,44398,1010,32020,23963,119,0,12378,8
3,512,SHEL,small,ludcmp,5458470,13,0,7187909,4,1155203,47775,1373,32456,25095,957,617,15319,8
3,512,SHEL,small,mvt,290196,5,0,418626,4,83102,3538,160,2479,1708,120,7,1059,8
3,512,SHEL,small,nussinov,16076574,15,0,23679808,4,2826635,185578,2269,54760,47327,181,12,130818,8
3,512,SHEL,small,seidel-2d,9643209,8,0,11083276,4,2280684,32117,31505,31062,19814,1,0,1055,8
3,512,SHEL,small,symm,2386248,7,0,3414204,4,846968,21834,10818,12774,5994,2,0,9060,8
3,512,SHEL,small,syr2k,3573954,6,0,6276457,4,1102842,70040,2362,16829,11643,2,0,53211,8
3,512,SHEL,small,syrk,2397877,4,0,2735406,4,774639,9443,623,5187,3607,2,0,4256,8
3,512,SHEL,small,trisolv,73319,4,0,95405,4,21287,613,11,613,613,480,73,0,8
3,512,SHEL,small,trmm,1488447,6,0,1824531,4,425041,9360,351,5358,2748,1,0,4002,8
3,512,PRL,small,2mm,3195740,8,0,3739362,4,893178,15224,450,14768,13830,2,2,456,8
3,512,PRL,small,3mm,5483911,11,0,6534137,4,1598865,29435,644,29314,29148,0,0,121,8
3,512,PRL,small,adi,9656304,15,0,13663001,4,2609051,105361,70294,63399,50082,12,0,41962,8
3,512,PRL,small,atax,304227,7,0,334348,4,99981,831,35,831,831,240,14,0,8
3,512,PRL,small,bicg,246306,5,0,291576,4,114469,843,29,843,843,240,14,0,8
3,512,PRL,small,cholesky,2966629,8,0,3579916,4,861515,16945,646,16688,14669,478,99,257,8
3,512,PRL,small,correlation,3782328,16,0,12136546,4,800040,234767,4297,191826,113149,327,89,42941,8
3,512,PRL,small,covariance,3755750,10,0,12351941,4,780230,241652,4457,183643,93951,162,6,58009,8
3,512,PRL,small,deriche,2074963,19,0,6581827,4,283922,109310,52871,73165,64477,16,4,36145,8
3,512,PRL,small,doitgen,4775638,9,0,4809578,4,1394072,930,926,930,930,2,1,0,8
3,512,PRL,small,durbin,172786,22,0,174134,4,50013,15,0,0,0,4944,8,0,8
3,512,PRL,small,fdtd-2d,8164867,8,0,10912139,4,2565326,73316,35553,67893,61590,2,0,5423,8
3,512,PRL,small,floyd-warshall,88096996,5,0,100378159,4,17508024,345040,319285,342993,341687,0,0,2047,8
3,512,PRL,small,gemm,4104433,6,0,4706922,4,1335621,16781,313,16781,16781,2,1,0,8
3,512,PRL,small,gemver,537492,11,0,653051,4,170215,3187,975,2657,1982,122,10,530,8
3,512,PRL,small,gesummv,139151,4,0,181455,4,64230,932,21,932,932,272,5,0,8
3,512,PRL,small,gramschmidt,4839793,14,0,5630895,4,1328675,17725,15537,12315,5772,80,80,5410,8
3,512,PRL,small,heat-3d,13753576,11,0,16252329,4,3663250,69232,32784,69191,68994,2,0,41,8
3,512,PRL,small,jacobi-1d,2173065,133,0,2206472,4,311677,3,0,0,0,160,2,0,8
3,512,PRL,small,jacobi-2d,12453890,9,0,15124482,4,3642396,74725,39227,74008,71118,1,0,717,8
3,512,PRL,small,lu,5859951,6,0,7197734,4,1697350,37670,941,33593,28688,119,0,4077,8
3,512,PRL,small,ludcmp,5455574,10,0,6845617,4,1163804,38936,1172,37503,34149,600,388,1433,8
3,512,PRL,small,mvt,290175,4,0,399117,4,83637,3003,147,2485,1730,120,7,518,8
3,512,PRL,small,nussinov,16076574,15,0,22780747,4,2851848,160365,1878,79946,62395,181,12,80419,8
3,512,PRL,small,seidel-2d,9643209,8,0,11055156,4,2281227,31574,31025,31574,31574,1,0,0,8
3,512,PRL,small,symm,2386248,7,0,3252262,4,851380,17422,8672,15791,9228,2,0,1631,8
3,512,PRL,small,syr2k,3573954,6,0,6444530,4,1097577,75305,700,71606,66298,2,0,3699,8
3,512,PRL,small,syrk,2397877,4,0,2669626,4,776469,7613,494,6496,5429,2,0,1117,8
3,512,PRL,small,trisolv,73319,4,0,95392,4,21287,613,11,613,613,480,73,0,8
3,512,PRL,small,trmm,1488447,6,0,1752650,4,427041,7360,342,7317,7040,1,0,43,8
