seed,rate,num_ways,cache_size,policy,dataset_Size,benchmark_name,predicted_misses
1,1024,128,128,CLAM,small,correlation,159243
1,1024,128,128,CLAM,small,trisolv,1060
1,1024,128,128,CLAM,small,ludcmp,25491
1,1024,128,128,CLAM,small,bicg,58
1,1024,128,128,CLAM,small,lu,34397
1,1024,128,128,CLAM,small,seidel-2d,29693
1,1024,128,128,CLAM,small,gesummv,1627
1,1024,128,128,CLAM,small,floyd-warshall,345752
1,1024,128,128,CLAM,small,doitgen,1437
1,1024,128,128,CLAM,medium,deriche,1081445
1,1024,128,128,CLAM,medium,fdtd-2d,2127672
1,1024,128,128,CLAM,medium,syrk,2035495
1,1024,128,128,CLAM,medium,nussinov,12858809
1,1024,128,128,CLAM,medium,durbin,71
1,1024,128,128,CLAM,medium,2mm,6568708
1,1024,128,128,CLAM,medium,gramschmidt,15826045
1,1024,128,128,CLAM,medium,3mm,10482789
1,1024,128,128,CLAM,medium,adi,6005722
1,1024,128,128,CLAM,medium,symm,5654146
1,1024,128,128,CLAM,medium,syr2k,7787026
1,1024,128,128,CLAM,medium,cholesky,678569
1,1024,128,128,CLAM,medium,atax,8336
1,1024,128,128,CLAM,medium,gemver,63184
1,1024,128,128,CLAM,medium,gemm,656704
1,1024,128,128,CLAM,medium,jacobi-2d,1510138
1,1024,128,128,CLAM,medium,jacobi-1d,53
1,1024,128,128,CLAM,medium,mvt,85843
1,1024,128,128,CLAM,medium,heat-3d,2067105
1,1024,128,128,CLAM,medium,trmm,5010723
1,1024,128,128,CLAM,medium,covariance,10944594
1,1024,128,128,CLAM,medium,correlation,10936461
1,1024,128,128,CLAM,medium,trisolv,7876
1,1024,128,128,CLAM,medium,ludcmp,10361031
1,1024,128,128,CLAM,medium,bicg,10312
1,1024,128,128,CLAM,medium,lu,10338725
1,1024,128,128,CLAM,medium,seidel-2d,984676
1,1024,128,128,CLAM,medium,gesummv,5249
1,1024,128,128,CLAM,medium,floyd-warshall,7895825
1,1024,128,128,CLAM,medium,doitgen,313824
2,64,128,128,CLAM,small,deriche,25246
2,64,128,128,CLAM,small,fdtd-2d,68232
2,64,128,128,CLAM,small,syrk,9186
2,64,128,128,CLAM,small,nussinov,71500
2,64,128,128,CLAM,small,durbin,25
2,64,128,128,CLAM,small,2mm,13834
2,64,128,128,CLAM,small,gramschmidt,14915
2,64,128,128,CLAM,small,3mm,23985
2,64,128,128,CLAM,small,adi,69300
2,64,128,128,CLAM,small,symm,19439
2,64,128,128,CLAM,small,syr2k,25480
2,64,128,128,CLAM,small,cholesky,14549
2,64,128,128,CLAM,small,atax,1094
2,64,128,128,CLAM,small,gemver,3305
2,64,128,128,CLAM,small,gemm,15506
2,64,128,128,CLAM,small,jacobi-2d,73360
2,64,128,128,CLAM,small,jacobi-1d,150
2,64,128,128,CLAM,small,mvt,2097
2,64,128,128,CLAM,small,heat-3d,70868
2,64,128,128,CLAM,small,trmm,6241
2,64,128,128,CLAM,small,covariance,178059
2,64,128,128,CLAM,small,correlation,165898
2,64,128,128,CLAM,small,trisolv,865
2,64,128,128,CLAM,small,ludcmp,33302
2,64,128,128,CLAM,small,bicg,1878
2,64,128,128,CLAM,small,lu,35588
2,64,128,128,CLAM,small,seidel-2d,32773
2,64,128,128,CLAM,small,gesummv,1080
2,64,128,128,CLAM,small,floyd-warshall,342057
2,64,128,128,CLAM,small,doitgen,1766
2,64,128,128,CLAM,medium,deriche,1188718
2,64,128,128,CLAM,medium,fdtd-2d,2105366
2,64,128,128,CLAM,medium,syrk,2039557
2,64,128,128,CLAM,medium,nussinov,13046729
2,64,128,128,CLAM,medium,durbin,77
2,64,128,128,CLAM,medium,2mm,6600382
2,64,128,128,CLAM,medium,gramschmidt,15597868
2,64,128,128,CLAM,medium,3mm,10576696
2,64,128,128,CLAM,medium,adi,5887880
2,64,128,128,CLAM,medium,symm,5752146
2,64,128,128,CLAM,medium,syr2k,7675825
2,64,128,128,CLAM,medium,cholesky,691600
2,64,128,128,CLAM,medium,atax,14012
2,64,128,128,CLAM,medium,gemver,41588
2,64,128,128,CLAM,medium,gemm,665695
2,64,128,128,CLAM,medium,jacobi-2d,1547600
2,64,128,128,CLAM,medium,jacobi-1d,54
2,64,128,128,CLAM,medium,mvt,101638
2,64,128,128,CLAM,medium,heat-3d,2071996
2,64,128,128,CLAM,medium,trmm,4970145
2,64,128,128,CLAM,medium,covariance,10809609
2,64,128,128,CLAM,medium,correlation,10829813
2,64,128,128,CLAM,medium,trisolv,7010
2,64,128,128,CLAM,medium,ludcmp,10415880
2,64,128,128,CLAM,medium,bicg,14579
2,64,128,128,CLAM,medium,lu,10753915
2,64,128,128,CLAM,medium,seidel-2d,1011456
2,64,128,128,CLAM,medium,gesummv,9434
2,64,128,128,CLAM,medium,floyd-warshall,7840910
2,64,128,128,CLAM,medium,doitgen,317455
2,128,128,128,CLAM,small,deriche,27658
2,128,128,128,CLAM,small,fdtd-2d,71304
2,128,128,128,CLAM,small,syrk,8729
2,128,128,128,CLAM,small,nussinov,72843
2,128,128,128,CLAM,small,durbin,23
2,128,128,128,CLAM,small,2mm,11289
2,128,128,128,CLAM,small,gramschmidt,15012
2,128,128,128,CLAM,small,3mm,25703
2,128,128,128,CLAM,small,adi,68852
2,128,128,128,CLAM,small,symm,15318
2,128,128,128,CLAM,small,syr2k,26767
2,128,128,128,CLAM,small,cholesky,14466
2,128,128,128,CLAM,small,atax,730
2,128,128,128,CLAM,small,gemver,2823
2,128,128,128,CLAM,small,gemm,13685
2,128,128,128,CLAM,small,jacobi-2d,72821
2,128,128,128,CLAM,small,jacobi-1d,20
2,128,128,128,CLAM,small,mvt,1496
2,128,128,128,CLAM,small,heat-3d,65759
2,128,128,128,CLAM,small,trmm,6433
2,128,128,128,CLAM,small,covariance,174146
2,128,128,128,CLAM,small,correlation,164170
2,128,128,128,CLAM,small,trisolv,1029
2,128,128,128,CLAM,small,ludcmp,30066
2,128,128,128,CLAM,small,bicg,605
2,128,128,128,CLAM,small,lu,32644
2,128,128,128,CLAM,small,seidel-2d,31109
2,128,128,128,CLAM,small,gesummv,1148
2,128,128,128,CLAM,small,floyd-warshall,343488
2,128,128,128,CLAM,small,doitgen,2141
2,128,128,128,CLAM,medium,deriche,1177573
2,128,128,128,CLAM,medium,fdtd-2d,2067719
2,128,128,128,CLAM,medium,syrk,1966777
2,128,128,128,CLAM,medium,nussinov,12875572
2,128,128,128,CLAM,medium,durbin,77
2,128,128,128,CLAM,medium,2mm,6630708
2,128,128,128,CLAM,medium,gramschmidt,15664329
2,128,128,128,CLAM,medium,3mm,10377154
2,128,128,128,CLAM,medium,adi,5945730
2,128,128,128,CLAM,medium,symm,5773613
2,128,128,128,CLAM,medium,syr2k,7824805
2,128,128,128,CLAM,medium,cholesky,696398
2,128,128,128,CLAM,medium,atax,13951
2,128,128,128,CLAM,medium,gemver,38502
2,128,128,128,CLAM,medium,gemm,659082
2,128,128,128,CLAM,medium,jacobi-2d,1561748
2,128,128,128,CLAM,medium,jacobi-1d,308
2,128,128,128,CLAM,medium,mvt,104360
2,128,128,128,CLAM,medium,heat-3d,2058346
2,128,128,128,CLAM,medium,trmm,4991391
2,128,128,128,CLAM,medium,covariance,10904464
2,128,128,128,CLAM,medium,correlation,10822514
2,128,128,128,CLAM,medium,trisolv,6954
2,128,128,128,CLAM,medium,ludcmp,10474014
2,128,128,128,CLAM,medium,bicg,13306
2,128,128,128,CLAM,medium,lu,10629648
2,128,128,128,CLAM,medium,seidel-2d,1004689
2,128,128,128,CLAM,medium,gesummv,10027
2,128,128,128,CLAM,medium,floyd-warshall,7909393
2,128,128,128,CLAM,medium,doitgen,303534
2,256,128,128,CLAM,small,deriche,18765
2,256,128,128,CLAM,small,fdtd-2d,65925
2,256,128,128,CLAM,small,syrk,8041
2,256,128,128,CLAM,small,nussinov,77479
2,256,128,128,CLAM,small,durbin,22
2,256,128,128,CLAM,small,2mm,14749
2,256,128,128,CLAM,small,gramschmidt,16268
2,256,128,128,CLAM,small,3mm,24205
2,256,128,128,CLAM,small,adi,61792
2,256,128,128,CLAM,small,symm,16250
2,256,128,128,CLAM,small,syr2k,23099
2,256,128,128,CLAM,small,cholesky,15803
2,256,128,128,CLAM,small,atax,1648
2,256,128,128,CLAM,small,gemver,3755
2,256,128,128,CLAM,small,gemm,17674
2,256,128,128,CLAM,small,jacobi-2d,71394
2,256,128,128,CLAM,small,jacobi-1d,20
2,256,128,128,CLAM,small,mvt,2368
2,256,128,128,CLAM,small,heat-3d,64978
2,256,128,128,CLAM,small,trmm,9800
2,256,128,128,CLAM,small,covariance,174150
2,256,128,128,CLAM,small,correlation,153366
2,256,128,128,CLAM,small,trisolv,655
2,256,128,128,CLAM,small,ludcmp,30785
2,256,128,128,CLAM,small,bicg,634
2,256,128,128,CLAM,small,lu,31600
2,256,128,128,CLAM,small,seidel-2d,30312
2,256,128,128,CLAM,small,gesummv,1073
2,256,128,128,CLAM,small,floyd-warshall,329186
2,256,128,128,CLAM,small,doitgen,1650
2,256,128,128,CLAM,medium,deriche,1195378
2,256,128,128,CLAM,medium,fdtd-2d,2094820
2,256,128,128,CLAM,medium,syrk,1871414
2,256,128,128,CLAM,medium,nussinov,12835631
2,256,128,128,CLAM,medium,durbin,75
2,256,128,128,CLAM,medium,2mm,6694964
2,256,128,128,CLAM,medium,gramschmidt,15787110
2,256,128,128,CLAM,medium,3mm,10346979
2,256,128,128,CLAM,medium,adi,6023216
2,256,128,128,CLAM,medium,symm,5727074
2,256,128,128,CLAM,medium,syr2k,7743876
2,256,128,128,CLAM,medium,cholesky,703206
2,256,128,128,CLAM,medium,atax,13964
2,256,128,128,CLAM,medium,gemver,45516
2,256,128,128,CLAM,medium,gemm,634203
2,256,128,128,CLAM,medium,jacobi-2d,1496709
2,256,128,128,CLAM,medium,jacobi-1d,54
2,256,128,128,CLAM,medium,mvt,98119
2,256,128,128,CLAM,medium,heat-3d,2068786
2,256,128,128,CLAM,medium,trmm,5009689
2,256,128,128,CLAM,medium,covariance,10954542
2,256,128,128,CLAM,medium,correlation,10834210
2,256,128,128,CLAM,medium,trisolv,4637
2,256,128,128,CLAM,medium,ludcmp,10607118
2,256,128,128,CLAM,medium,bicg,11099
2,256,128,128,CLAM,medium,lu,10724624
2,256,128,128,CLAM,medium,seidel-2d,1027089
2,256,128,128,CLAM,medium,gesummv,6734
2,256,128,128,CLAM,medium,floyd-warshall,7810949
2,256,128,128,CLAM,medium,doitgen,301986
2,512,128,128,CLAM,small,deriche,19198
2,512,128,128,CLAM,small,fdtd-2d,64487
2,512,128,128,CLAM,small,syrk,5541
2,512,128,128,CLAM,small,nussinov,82814
2,512,128,128,CLAM,small,durbin,21
2,512,128,128,CLAM,small,2mm,15530
2,512,128,128,CLAM,small,gramschmidt,16356
2,512,128,128,CLAM,small,3mm,23956
2,512,128,128,CLAM,small,adi,70540
2,512,128,128,CLAM,small,symm,17752
2,512,128,128,CLAM,small,syr2k,20899
2,512,128,128,CLAM,small,cholesky,15153
2,512,128,128,CLAM,small,atax,84
2,512,128,128,CLAM,small,gemver,1136
2,512,128,128,CLAM,small,gemm,12816
2,512,128,128,CLAM,small,jacobi-2d,76859
2,512,128,128,CLAM,small,jacobi-1d,20
2,512,128,128,CLAM,small,mvt,1959
2,512,128,128,CLAM,small,heat-3d,61841
2,512,128,128,CLAM,small,trmm,5938
2,512,128,128,CLAM,small,covariance,164462
2,512,128,128,CLAM,small,correlation,175283
2,512,128,128,CLAM,small,trisolv,884
2,512,128,128,CLAM,small,ludcmp,34985
2,512,128,128,CLAM,small,bicg,86
2,512,128,128,CLAM,small,lu,39208
2,512,128,128,CLAM,small,seidel-2d,30472
2,512,128,128,CLAM,small,gesummv,964
2,512,128,128,CLAM,small,floyd-warshall,326510
2,512,128,128,CLAM,small,doitgen,2711
2,512,128,128,CLAM,medium,deriche,1161100
2,512,128,128,CLAM,medium,fdtd-2d,2088752
2,512,128,128,CLAM,medium,syrk,2035502
2,512,128,128,CLAM,medium,nussinov,12864003
2,512,128,128,CLAM,medium,durbin,74
2,512,128,128,CLAM,medium,2mm,6524696
2,512,128,128,CLAM,medium,gramschmidt,15691190
2,512,128,128,CLAM,medium,3mm,10279654
2,512,128,128,CLAM,medium,adi,5924554
2,512,128,128,CLAM,medium,symm,5685746
2,512,128,128,CLAM,medium,syr2k,7762414
2,512,128,128,CLAM,medium,cholesky,690236
2,512,128,128,CLAM,medium,atax,10451
2,512,128,128,CLAM,medium,gemver,36757
2,512,128,128,CLAM,medium,gemm,656208
2,512,128,128,CLAM,medium,jacobi-2d,1578103
2,512,128,128,CLAM,medium,jacobi-1d,54
2,512,128,128,CLAM,medium,mvt,103204
2,512,128,128,CLAM,medium,heat-3d,1915146
2,512,128,128,CLAM,medium,trmm,5003382
2,512,128,128,CLAM,medium,covariance,10945767
2,512,128,128,CLAM,medium,correlation,10756839
2,512,128,128,CLAM,medium,trisolv,5650
2,512,128,128,CLAM,medium,ludcmp,10510999
2,512,128,128,CLAM,medium,bicg,8502
2,512,128,128,CLAM,medium,lu,10533169
2,512,128,128,CLAM,medium,seidel-2d,988802
2,512,128,128,CLAM,medium,gesummv,8369
2,512,128,128,CLAM,medium,floyd-warshall,7697565
2,512,128,128,CLAM,medium,doitgen,298537
2,1024,128,128,CLAM,small,deriche,17261
2,1024,128,128,CLAM,small,fdtd-2d,66369
2,1024,128,128,CLAM,small,syrk,6382
2,1024,128,128,CLAM,small,nussinov,73409
2,1024,128,128,CLAM,small,durbin,15
2,1024,128,128,CLAM,small,2mm,16793
2,1024,128,128,CLAM,small,gramschmidt,17771
2,1024,128,128,CLAM,small,3mm,27205
2,1024,128,128,CLAM,small,adi,95647
2,1024,128,128,CLAM,small,symm,11569
2,1024,128,128,CLAM,small,syr2k,17942
2,1024,128,128,CLAM,small,cholesky,16547
2,1024,128,128,CLAM,small,atax,53
2,1024,128,128,CLAM,small,gemver,96
2,1024,128,128,CLAM,small,gemm,14769
2,1024,128,128,CLAM,small,jacobi-2d,68510
2,1024,128,128,CLAM,small,jacobi-1d,18
2,1024,128,128,CLAM,small,mvt,5583
2,1024,128,128,CLAM,small,heat-3d,62247
2,1024,128,128,CLAM,small,trmm,10152
2,1024,128,128,CLAM,small,covariance,154211
2,1024,128,128,CLAM,small,correlation,135802
2,1024,128,128,CLAM,small,trisolv,2014
2,1024,128,128,CLAM,small,ludcmp,34352
2,1024,128,128,CLAM,small,bicg,58
2,1024,128,128,CLAM,small,lu,31019
2,1024,128,128,CLAM,small,seidel-2d,31691
2,1024,128,128,CLAM,small,gesummv,40
2,1024,128,128,CLAM,small,floyd-warshall,337635
2,1024,128,128,CLAM,small,doitgen,1447
2,1024,128,128,CLAM,medium,deriche,1176203
2,1024,128,128,CLAM,medium,fdtd-2d,2075390
2,1024,128,128,CLAM,medium,syrk,2128479
2,1024,128,128,CLAM,medium,nussinov,12781709
2,1024,128,128,CLAM,medium,durbin,73
2,1024,128,128,CLAM,medium,2mm,6599649
2,1024,128,128,CLAM,medium,gramschmidt,15784752
2,1024,128,128,CLAM,medium,3mm,10384470
2,1024,128,128,CLAM,medium,adi,5841143
2,1024,128,128,CLAM,medium,symm,5774899
2,1024,128,128,CLAM,medium,syr2k,7727500
2,1024,128,128,CLAM,medium,cholesky,689206
2,1024,128,128,CLAM,medium,atax,4447
2,1024,128,128,CLAM,medium,gemver,41925
2,1024,128,128,CLAM,medium,gemm,684081
2,1024,128,128,CLAM,medium,jacobi-2d,1555548
2,1024,128,128,CLAM,medium,jacobi-1d,54
2,1024,128,128,CLAM,medium,mvt,94164
2,1024,128,128,CLAM,medium,heat-3d,2044642
2,1024,128,128,CLAM,medium,trmm,4911492
2,1024,128,128,CLAM,medium,covariance,10950270
2,1024,128,128,CLAM,medium,correlation,10933974
2,1024,128,128,CLAM,medium,trisolv,10896
2,1024,128,128,CLAM,medium,ludcmp,10331634
2,1024,128,128,CLAM,medium,bicg,11565
2,1024,128,128,CLAM,medium,lu,10587905
2,1024,128,128,CLAM,medium,seidel-2d,957179
2,1024,128,128,CLAM,medium,gesummv,7110
2,1024,128,128,CLAM,medium,floyd-warshall,7810313
2,1024,128,128,CLAM,medium,doitgen,277710
3,64,128,128,CLAM,small,deriche,24108
3,64,128,128,CLAM,small,fdtd-2d,70389
3,64,128,128,CLAM,small,syrk,8340
3,64,128,128,CLAM,small,nussinov,74894
3,64,128,128,CLAM,small,durbin,221
3,64,128,128,CLAM,small,2mm,13130
3,64,128,128,CLAM,small,gramschmidt,16045
3,64,128,128,CLAM,small,3mm,24272
3,64,128,128,CLAM,small,adi,70239
3,64,128,128,CLAM,small,symm,16739
3,64,128,128,CLAM,small,syr2k,24500
3,64,128,128,CLAM,small,cholesky,14315
3,64,128,128,CLAM,small,atax,1029
3,64,128,128,CLAM,small,gemver,3071
3,64,128,128,CLAM,small,gemm,14045
3,64,128,128,CLAM,small,jacobi-2d,71799
3,64,128,128,CLAM,small,jacobi-1d,20
3,64,128,128,CLAM,small,mvt,2134
3,64,128,128,CLAM,small,heat-3d,63841
3,64,128,128,CLAM,small,trmm,6726
3,64,128,128,CLAM,small,covariance,167753
3,64,128,128,CLAM,small,correlation,167247
3,64,128,128,CLAM,small,trisolv,762
3,64,128,128,CLAM,small,ludcmp,31138
3,64,128,128,CLAM,small,bicg,1181
3,64,128,128,CLAM,small,lu,33465
3,64,128,128,CLAM,small,seidel-2d,33076
3,64,128,128,CLAM,small,gesummv,1155
3,64,128,128,CLAM,small,floyd-warshall,353090
3,64,128,128,CLAM,small,doitgen,2363
3,64,128,128,CLAM,medium,deriche,1219642
3,64,128,128,CLAM,medium,fdtd-2d,2082992
3,64,128,128,CLAM,medium,syrk,2050861
3,64,128,128,CLAM,medium,nussinov,13065122
3,64,128,128,CLAM,medium,durbin,337
3,64,128,128,CLAM,medium,2mm,6648844
3,64,128,128,CLAM,medium,gramschmidt,15884942
3,64,128,128,CLAM,medium,3mm,10565516
3,64,128,128,CLAM,medium,adi,5948016
3,64,128,128,CLAM,medium,symm,5833446
3,64,128,128,CLAM,medium,syr2k,7785236
3,64,128,128,CLAM,medium,cholesky,691340
3,64,128,128,CLAM,medium,atax,14735
3,64,128,128,CLAM,medium,gemver,44521
3,64,128,128,CLAM,medium,gemm,665357
3,64,128,128,CLAM,medium,jacobi-2d,1543371
3,64,128,128,CLAM,medium,jacobi-1d,119
3,64,128,128,CLAM,medium,mvt,100391
3,64,128,128,CLAM,medium,heat-3d,2049636
3,64,128,128,CLAM,medium,trmm,5064493
3,64,128,128,CLAM,medium,covariance,10980757
3,64,128,128,CLAM,medium,correlation,11000422
3,64,128,128,CLAM,medium,trisolv,6047
3,64,128,128,CLAM,medium,ludcmp,10617215
3,64,128,128,CLAM,medium,bicg,14014
3,64,128,128,CLAM,medium,lu,10778615
3,64,128,128,CLAM,medium,seidel-2d,997936
3,64,128,128,CLAM,medium,gesummv,9610
3,64,128,128,CLAM,medium,floyd-warshall,7787917
3,64,128,128,CLAM,medium,doitgen,305300
3,128,128,128,CLAM,small,deriche,25745
3,128,128,128,CLAM,small,fdtd-2d,68500
3,128,128,128,CLAM,small,syrk,7833
3,128,128,128,CLAM,small,nussinov,71597
3,128,128,128,CLAM,small,durbin,25
3,128,128,128,CLAM,small,2mm,12061
3,128,128,128,CLAM,small,gramschmidt,13720
3,128,128,128,CLAM,small,3mm,26483
3,128,128,128,CLAM,small,adi,68609
3,128,128,128,CLAM,small,symm,17892
3,128,128,128,CLAM,small,syr2k,27285
3,128,128,128,CLAM,small,cholesky,15379
3,128,128,128,CLAM,small,atax,864
3,128,128,128,CLAM,small,gemver,1069
3,128,128,128,CLAM,small,gemm,17297
3,128,128,128,CLAM,small,jacobi-2d,63708
3,128,128,128,CLAM,small,jacobi-1d,20
3,128,128,128,CLAM,small,mvt,1884
3,128,128,128,CLAM,small,heat-3d,70522
3,128,128,128,CLAM,small,trmm,7107
3,128,128,128,CLAM,small,covariance,170266
3,128,128,128,CLAM,small,correlation,164456
3,128,128,128,CLAM,small,trisolv,688
3,128,128,128,CLAM,small,ludcmp,32260
3,128,128,128,CLAM,small,bicg,1399
3,128,128,128,CLAM,small,lu,29796
3,128,128,128,CLAM,small,seidel-2d,35731
3,128,128,128,CLAM,small,gesummv,905
3,128,128,128,CLAM,small,floyd-warshall,343875
3,128,128,128,CLAM,small,doitgen,1749
3,128,128,128,CLAM,medium,deriche,1185308
3,128,128,128,CLAM,medium,fdtd-2d,2090860
3,128,128,128,CLAM,medium,syrk,1980472
3,128,128,128,CLAM,medium,nussinov,12965523
3,128,128,128,CLAM,medium,durbin,77
3,128,128,128,CLAM,medium,2mm,6681771
3,128,128,128,CLAM,medium,gramschmidt,15735117
3,128,128,128,CLAM,medium,3mm,10456704
3,128,128,128,CLAM,medium,adi,5971050
3,128,128,128,CLAM,medium,symm,5767831
3,128,128,128,CLAM,medium,syr2k,7724571
3,128,128,128,CLAM,medium,cholesky,696252
3,128,128,128,CLAM,medium,atax,10981
3,128,128,128,CLAM,medium,gemver,47975
3,128,128,128,CLAM,medium,gemm,659599
3,128,128,128,CLAM,medium,jacobi-2d,1535304
3,128,128,128,CLAM,medium,jacobi-1d,54
3,128,128,128,CLAM,medium,mvt,101726
3,128,128,128,CLAM,medium,heat-3d,2066052
3,128,128,128,CLAM,medium,trmm,4983069
3,128,128,128,CLAM,medium,covariance,10888329
3,128,128,128,CLAM,medium,correlation,10835733
3,128,128,128,CLAM,medium,trisolv,4708
3,128,128,128,CLAM,medium,ludcmp,10547672
3,128,128,128,CLAM,medium,bicg,13498
3,128,128,128,CLAM,medium,lu,10626700
3,128,128,128,CLAM,medium,seidel-2d,1017749
3,128,128,128,CLAM,medium,gesummv,9718
3,128,128,128,CLAM,medium,floyd-warshall,7836097
3,128,128,128,CLAM,medium,doitgen,324420
3,256,128,128,CLAM,small,deriche,21139
3,256,128,128,CLAM,small,fdtd-2d,71080
3,256,128,128,CLAM,small,syrk,4904
3,256,128,128,CLAM,small,nussinov,80360
3,256,128,128,CLAM,small,durbin,24
3,256,128,128,CLAM,small,2mm,12943
3,256,128,128,CLAM,small,gramschmidt,11173
3,256,128,128,CLAM,small,3mm,20090
3,256,128,128,CLAM,small,adi,68995
3,256,128,128,CLAM,small,symm,18040
3,256,128,128,CLAM,small,syr2k,24199
3,256,128,128,CLAM,small,cholesky,15825
3,256,128,128,CLAM,small,atax,1395
3,256,128,128,CLAM,small,gemver,3043
3,256,128,128,CLAM,small,gemm,17163
3,256,128,128,CLAM,small,jacobi-2d,68859
3,256,128,128,CLAM,small,jacobi-1d,19
3,256,128,128,CLAM,small,mvt,1654
3,256,128,128,CLAM,small,heat-3d,66253
3,256,128,128,CLAM,small,trmm,7143
3,256,128,128,CLAM,small,covariance,155361
3,256,128,128,CLAM,small,correlation,170218
3,256,128,128,CLAM,small,trisolv,41
3,256,128,128,CLAM,small,ludcmp,35437
3,256,128,128,CLAM,small,bicg,1192
3,256,128,128,CLAM,small,lu,32900
3,256,128,128,CLAM,small,seidel-2d,31740
3,256,128,128,CLAM,small,gesummv,1127
3,256,128,128,CLAM,small,floyd-warshall,345377
3,256,128,128,CLAM,small,doitgen,1634
3,256,128,128,CLAM,medium,deriche,1155405
3,256,128,128,CLAM,medium,fdtd-2d,2062952
3,256,128,128,CLAM,medium,syrk,1924449
3,256,128,128,CLAM,medium,nussinov,12722539
3,256,128,128,CLAM,medium,durbin,75
3,256,128,128,CLAM,medium,2mm,6663501
3,256,128,128,CLAM,medium,gramschmidt,15764716
3,256,128,128,CLAM,medium,3mm,10313953
3,256,128,128,CLAM,medium,adi,6037608
3,256,128,128,CLAM,medium,symm,5857899
3,256,128,128,CLAM,medium,syr2k,7610095
3,256,128,128,CLAM,medium,cholesky,684358
3,256,128,128,CLAM,medium,atax,13957
3,256,128,128,CLAM,medium,gemver,54714
3,256,128,128,CLAM,medium,gemm,650781
3,256,128,128,CLAM,medium,jacobi-2d,1534650
3,256,128,128,CLAM,medium,jacobi-1d,570
3,256,128,128,CLAM,medium,mvt,81960
3,256,128,128,CLAM,medium,heat-3d,2055246
3,256,128,128,CLAM,medium,trmm,5010456
3,256,128,128,CLAM,medium,covariance,10950530
3,256,128,128,CLAM,medium,correlation,10962623
3,256,128,128,CLAM,medium,trisolv,5458
3,256,128,128,CLAM,medium,ludcmp,10561419
3,256,128,128,CLAM,medium,bicg,11205
3,256,128,128,CLAM,medium,lu,10810682
3,256,128,128,CLAM,medium,seidel-2d,981718
3,256,128,128,CLAM,medium,gesummv,8993
3,256,128,128,CLAM,medium,floyd-warshall,7790903
3,256,128,128,CLAM,medium,doitgen,294132
3,512,128,128,CLAM,small,deriche,21913
3,512,128,128,CLAM,small,fdtd-2d,68970
3,512,128,128,CLAM,small,syrk,9739
3,512,128,128,CLAM,small,nussinov,76108
3,512,128,128,CLAM,small,durbin,21
3,512,128,128,CLAM,small,2mm,11062
3,512,128,128,CLAM,small,gramschmidt,18144
3,512,128,128,CLAM,small,3mm,28433
3,512,128,128,CLAM,small,adi,70338
3,512,128,128,CLAM,small,symm,17652
3,512,128,128,CLAM,small,syr2k,21218
3,512,128,128,CLAM,small,cholesky,12894
3,512,128,128,CLAM,small,atax,1649
3,512,128,128,CLAM,small,gemver,3162
3,512,128,128,CLAM,small,gemm,18251
3,512,128,128,CLAM,small,jacobi-2d,69235
3,512,128,128,CLAM,small,jacobi-1d,19
3,512,128,128,CLAM,small,mvt,82
3,512,128,128,CLAM,small,heat-3d,65066
3,512,128,128,CLAM,small,trmm,10676
3,512,128,128,CLAM,small,covariance,172374
3,512,128,128,CLAM,small,correlation,180592
3,512,128,128,CLAM,small,trisolv,25
3,512,128,128,CLAM,small,ludcmp,42626
3,512,128,128,CLAM,small,bicg,1128
3,512,128,128,CLAM,small,lu,31928
3,512,128,128,CLAM,small,seidel-2d,38920
3,512,128,128,CLAM,small,gesummv,2019
3,512,128,128,CLAM,small,floyd-warshall,346045
3,512,128,128,CLAM,small,doitgen,1166
3,512,128,128,CLAM,medium,deriche,1107064
3,512,128,128,CLAM,medium,fdtd-2d,2046644
3,512,128,128,CLAM,medium,syrk,1846059
3,512,128,128,CLAM,medium,nussinov,12856858
3,512,128,128,CLAM,medium,durbin,71
3,512,128,128,CLAM,medium,2mm,6637968
3,512,128,128,CLAM,medium,gramschmidt,15611016
3,512,128,128,CLAM,medium,3mm,10380203
3,512,128,128,CLAM,medium,adi,6018186
3,512,128,128,CLAM,medium,symm,5784030
3,512,128,128,CLAM,medium,syr2k,7709924
3,512,128,128,CLAM,medium,cholesky,674128
3,512,128,128,CLAM,medium,atax,14536
3,512,128,128,CLAM,medium,gemver,33631
3,512,128,128,CLAM,medium,gemm,630800
3,512,128,128,CLAM,medium,jacobi-2d,1506287
3,512,128,128,CLAM,medium,jacobi-1d,1069
3,512,128,128,CLAM,medium,mvt,74406
3,512,128,128,CLAM,medium,heat-3d,2120494
3,512,128,128,CLAM,medium,trmm,4925906
3,512,128,128,CLAM,medium,covariance,10928385
3,512,128,128,CLAM,medium,correlation,10789638
3,512,128,128,CLAM,medium,trisolv,5350
3,512,128,128,CLAM,medium,ludcmp,10416139
3,512,128,128,CLAM,medium,bicg,9369
3,512,128,128,CLAM,medium,lu,10594576
3,512,128,128,CLAM,medium,seidel-2d,989456
3,512,128,128,CLAM,medium,gesummv,6931
3,512,128,128,CLAM,medium,floyd-warshall,7813738
3,512,128,128,CLAM,medium,doitgen,294435
3,1024,128,128,CLAM,small,deriche,17513
3,1024,128,128,CLAM,small,fdtd-2d,74363
3,1024,128,128,CLAM,small,syrk,6595
3,1024,128,128,CLAM,small,nussinov,83646
3,1024,128,128,CLAM,small,durbin,18
3,1024,128,128,CLAM,small,2mm,8741
